Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
BCW,MEPL_DS,0,2,100.0,0.7719298245614035,0.7949764521193092,0.7712962962962964,0.8077301015394693
BCW,MEPL_DS,0,2,1000.0,0.7719298245614035,0.7949764521193092,0.7712962962962964,0.8077301015394693
BCW,MEPL_DS,0,3,0.001,0.9824561403508771,0.9864864864864865,0.9809555629802873,0.9761904761904762
BCW,MEPL_DS,0,3,0.01,0.9736842105263158,0.98,0.9712773998488284,0.9642857142857143
BCW,MEPL_DS,0,3,0.1,0.956140350877193,0.9605128205128205,0.9521289997480473,0.9454365079365079
BCW,MEPL_DS,0,3,1.0,0.8596491228070176,0.8471867007672634,0.851948051948052,0.8591269841269842
BCW,MEPL_DS,0,3,10.0,0.8245614035087719,0.8107142857142857,0.8132983950212905,0.816468253968254
BCW,MEPL_DS,0,3,100.0,0.8333333333333334,0.8203406485424173,0.8218017276840806,0.8234126984126984
BCW,MEPL_DS,0,3,1000.0,0.8333333333333334,0.8203406485424173,0.8218017276840806,0.8234126984126984
BCW,MEPL_DS,0,4,0.001,0.9649122807017544,0.9672297297297296,0.9619111259605747,0.9573412698412699
BCW,MEPL_DS,0,4,0.01,0.9649122807017544,0.9672297297297296,0.9619111259605747,0.9573412698412699
BCW,MEPL_DS,0,4,0.1,0.9298245614035088,0.9342105263157894,0.922972972972973,0.9146825396825397
BCW,MEPL_DS,0,4,1.0,0.7719298245614035,0.7575757575757576,0.7613526570048309,0.7698412698412698
BCW,MEPL_DS,0,4,10.0,0.7105263157894737,0.7105263157894737,0.7054263565891474,0.7261904761904762
BCW,MEPL_DS,0,4,100.0,0.7105263157894737,0.7061633281972265,0.7039427087432124,0.7212301587301587
BCW,MEPL_DS,0,4,1000.0,0.7105263157894737,0.7061633281972265,0.7039427087432124,0.7212301587301587
BCW,MEPL_DS,0,5,0.001,0.9469026548672567,0.9381894873458793,0.9441699604743083,0.9528839704896043
