Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
HCDR,MEPL_ER,4,2,1000.0,0.6366590835229119,0.6369141640129141,0.6364968726832538,0.6366660160491293
HCDR,MEPL_ER,4,3,0.001,0.6594085147871304,0.6594876704454193,0.6593693354910402,0.6594120698847731
HCDR,MEPL_ER,4,3,0.01,0.6597335066623334,0.6597995310331304,0.6597011586211472,0.6597367449351115
HCDR,MEPL_ER,4,3,0.1,0.6652583685407865,0.6652656732964579,0.6652555047356064,0.6652593893827667
HCDR,MEPL_ER,4,3,1.0,0.6399090022749431,0.6399419028711342,0.6398852302619626,0.6399064293687067
HCDR,MEPL_ER,4,3,10.0,0.6168345791355216,0.6170032943478199,0.6166888323514536,0.6168283071016172
HCDR,MEPL_ER,4,3,100.0,0.6135846603834905,0.6139958189158016,0.6132236991432476,0.613574796935507
HCDR,MEPL_ER,4,3,1000.0,0.6135846603834905,0.6139958189158016,0.6132236991432476,0.613574796935507
HCDR,MEPL_ER,4,4,0.001,0.650308742281443,0.6565716323108006,0.6467462929642287,0.6502761744702747
HCDR,MEPL_ER,4,4,0.01,0.6473838154046149,0.6545228590796113,0.6432303647101505,0.6473488180307243
HCDR,MEPL_ER,4,4,0.1,0.6129346766330842,0.6327621471683524,0.597846766380111,0.6128717920119375
HCDR,MEPL_ER,4,4,1.0,0.5235619109522262,0.5355322497073443,0.4793125499231241,0.523467225352791
HCDR,MEPL_ER,4,4,10.0,0.5134871628209294,0.5172724334313168,0.4846389186776155,0.5134103258917896
HCDR,MEPL_ER,4,4,100.0,0.5170620734481638,0.5217242832596691,0.4891701098696811,0.516986187474176
HCDR,MEPL_ER,4,4,1000.0,0.5164120896977575,0.5209577251953412,0.4881527523140902,0.5163357811761982
HCDR,MEPL_ER,4,5,0.001,0.6405589860253493,0.6431663732886883,0.6388929917803521,0.6405369791574249
HCDR,MEPL_ER,4,5,0.01,0.6418589535261618,0.6444906628333857,0.6401989845768066,0.6418369467955396
HCDR,MEPL_ER,4,5,0.1,0.6386090347741307,0.6409822664950993,0.6370603195238455,0.6385878726580938
HCDR,MEPL_ER,4,5,1.0,0.6282092947676308,0.6285027474854241,0.6279882785418858,0.6282014396391692
HCDR,MEPL_ER,4,5,10.0,0.6350341241468963,0.6362039132454537,0.6342330467896655,0.6350189819778942
HCDR,MEPL_ER,4,5,100.0,0.6304842378940526,0.6319941682139449,0.6294056389509186,0.6304667716104305
HCDR,MEPL_ER,4,5,1000.0,0.6301592460188495,0.6317214646432252,0.629040206929108,0.6301414628417115
HCDR,MEPL_DS,0,1,0.001,0.6760883690708253,0.6761902066280492,0.6760415572515377,0.6760883690708253
HCDR,MEPL_DS,0,1,0.01,0.6760883690708253,0.6761693683282138,0.6760511327199055,0.6760883690708253
HCDR,MEPL_DS,0,1,0.1,0.6682910981156596,0.6683224384311341,0.668275656999108,0.6682910981156596
HCDR,MEPL_DS,0,1,1.0,0.6176088369070826,0.6176844106463879,0.617547436739138,0.6176088369070825
HCDR,MEPL_DS,0,1,10.0,0.5802469135802469,0.5804038839255687,0.580041945369641,0.5802469135802469
HCDR,MEPL_DS,0,1,100.0,0.582521117608837,0.5826873286628084,0.5823112169687314,0.582521117608837
HCDR,MEPL_DS,0,1,1000.0,0.5844704353476283,0.5846505999627668,0.5842492213838294,0.5844704353476283
HCDR,MEPL_DS,0,2,0.001,0.6425089372765681,0.6626788267920312,0.6310181531176006,0.6424516536247424
HCDR,MEPL_DS,0,2,0.01,0.6444588885277868,0.6633937765132067,0.6337982294754394,0.6444035062370563
HCDR,MEPL_DS,0,2,0.1,0.6399090022749431,0.6442748889925007,0.6371357218637553,0.6398806581545614
HCDR,MEPL_DS,0,2,1.0,0.528436789080273,0.5286779162183499,0.527372720783629,0.5284214244130289
HCDR,MEPL_DS,0,2,10.0,0.5274618134546636,0.5298874895448366,0.5174598346793677,0.5274150796246021
HCDR,MEPL_DS,0,2,100.0,0.5245368865778356,0.5270019081764616,0.5131786652772474,0.5244873007061313
HCDR,MEPL_DS,0,2,1000.0,0.52291192720182,0.5252650534682459,0.5112651563939036,0.5228618130598374
HCDR,MEPL_DS,0,3,0.001,0.655833604159896,0.6561689779730162,0.6556553932150055,0.6558410668099715
HCDR,MEPL_DS,0,3,0.01,0.6548586285342867,0.6557181088314006,0.6543925221783662,0.65487063272978
HCDR,MEPL_DS,0,3,0.1,0.6200844978875528,0.6307525175886329,0.612227248887866,0.6201308248224955
HCDR,MEPL_DS,0,3,1.0,0.5170620734481638,0.5203399312611324,0.49723814374407344,0.5171266617152137
HCDR,MEPL_DS,0,3,10.0,0.5105622359441014,0.5124675897695217,0.4918147953512406,0.5106247111300382
HCDR,MEPL_DS,0,3,100.0,0.509587260318492,0.5113990886118397,0.4900686121887535,0.5096508972184832
HCDR,MEPL_DS,0,3,1000.0,0.5082872928176796,0.5099002859704214,0.488308924833471,0.5083515632987492
HCDR,MEPL_DS,0,4,0.001,0.6743581410464738,0.6744345918621804,0.6743250848634958,0.6743614864836318
HCDR,MEPL_DS,0,4,0.01,0.6724081897952551,0.6725037853137436,0.6723657991207922,0.6724119575053803
HCDR,MEPL_DS,0,4,0.1,0.6464088397790055,0.6474673348617062,0.645786267437835,0.646422532997716
HCDR,MEPL_DS,0,4,1.0,0.5238869028274293,0.5268246245376248,0.5107610631878118,0.5239401905041947
HCDR,MEPL_DS,0,4,10.0,0.5105622359441014,0.5143724580887679,0.4766746773515953,0.5106449901182181
HCDR,MEPL_DS,0,4,100.0,0.514787130321742,0.5209500348096181,0.4769095270112937,0.5148746378299455
HCDR,MEPL_DS,0,4,1000.0,0.5164120896977575,0.5233082078551435,0.478365724212543,0.5164999142367791
HCDR,MEPL_DS,0,5,0.001,0.64478388040299,0.6527488133496604,0.6401277030728071,0.6448209154104256
HCDR,MEPL_DS,0,5,0.01,0.6480337991550211,0.6573997230021394,0.6427559963477909,0.6480733693792349
HCDR,MEPL_DS,0,5,0.1,0.6230094247643809,0.6315705309186841,0.6168221570087454,0.6230507878809387
HCDR,MEPL_DS,0,5,1.0,0.5320116997075073,0.5375932421939993,0.5142115871403686,0.5320739659194704
HCDR,MEPL_DS,0,5,10.0,0.5089372765680859,0.5136125484422698,0.463883195451246,0.509031543121156
HCDR,MEPL_DS,0,5,100.0,0.5060123496912577,0.5098217122467434,0.45456648844115344,0.5061122137810934
HCDR,MEPL_DS,0,5,1000.0,0.5053623659408515,0.5088002118122059,0.4536076965437422,0.5054624412014963
HCDR,MEPL_DS,1,1,0.001,0.665692007797271,0.6657357417724427,0.6656699522318089,0.665692007797271
HCDR,MEPL_DS,1,1,0.01,0.6627680311890838,0.6629540661851698,0.6626717542744562,0.6627680311890838
HCDR,MEPL_DS,1,1,0.1,0.6413255360623782,0.6451558767244531,0.6389436677184201,0.6413255360623782
HCDR,MEPL_DS,1,1,1.0,0.5363872644574399,0.5365264446305482,0.5359452064693945,0.5363872644574399
HCDR,MEPL_DS,1,1,10.0,0.5194931773879142,0.5237412069603851,0.49699230399756567,0.5194931773879142
HCDR,MEPL_DS,1,1,100.0,0.5207927225471085,0.5265981118624296,0.49313523996488606,0.5207927225471085
HCDR,MEPL_DS,1,1,1000.0,0.521117608836907,0.5271620928129811,0.4929062318933882,0.521117608836907
HCDR,MEPL_DS,1,2,0.001,0.666883327916802,0.6677923957854605,0.666441398208534,0.6668952277626108
HCDR,MEPL_DS,1,2,0.01,0.6646083847903802,0.6656890884582839,0.6640715978334462,0.6646214462129412
HCDR,MEPL_DS,1,2,0.1,0.6356841078973026,0.6418749243682931,0.6317007827320805,0.6357179733517195
HCDR,MEPL_DS,1,2,1.0,0.5297367565810854,0.5300982254964055,0.5283970514667198,0.5297541341674757
HCDR,MEPL_DS,1,2,10.0,0.5105622359441014,0.5105707860989239,0.5105059343983842,0.5105657753206404
HCDR,MEPL_DS,1,2,100.0,0.5154371140721482,0.5154508560558022,0.5153631997515445,0.515441182062221
HCDR,MEPL_DS,1,2,1000.0,0.5141371465713357,0.5141489654006299,0.5140706310258357,0.5141410031846461
HCDR,MEPL_DS,1,3,0.001,0.6646083847903802,0.6673170501251948,0.6632279576461005,0.664587647899308
HCDR,MEPL_DS,1,3,0.01,0.663958401039974,0.6668853611060219,0.6624601735812289,0.6639368191224099
HCDR,MEPL_DS,1,3,0.1,0.6571335716607085,0.6601375820863387,0.6554982311868267,0.6571112496841971
HCDR,MEPL_DS,1,3,1.0,0.5885602859928502,0.5889129643719607,0.5881677200656652,0.5885703820307886
HCDR,MEPL_DS,1,3,10.0,0.5541111472213195,0.560263320190357,0.5425580421653587,0.5541628537944099
HCDR,MEPL_DS,1,3,100.0,0.5541111472213195,0.5619579378103539,0.5396698079055238,0.5541687684992957
HCDR,MEPL_DS,1,3,1000.0,0.5550861228469288,0.5631736628382531,0.5405120737377456,0.555144061087072
HCDR,MEPL_DS,1,4,0.001,0.6652583685407865,0.6652869810808915,0.6652456047846711,0.6652604455800677
